cycle,out_valid,out_ready,in_frame,in_pass,in_y,in_x,out_data0,out_data1,out_data2,ch_done,row_cnt,col_cnt,row_odd,col_odd,win_valid,pixel_valid,prev_we,mem_we,pool_mem_addr,prev_reg0,prev_reg1,prev_reg2,pair0,pair1,pair2,mem_rd0,mem_rd1,mem_rd2,pool_valid,pool_ready,pool_data0,pool_data1,pool_data2,pool_ch_done,out_frame,out_pass,out_py,out_px,monitor_err
165,1,1,0,0,6,9,0,0,0,0,6,9,0,1,0,1,0,1,4,0,1299,0,0,1299,0,0,1681,0,0,1,0,1681,0,0,,,,,0
166,1,1,0,0,6,10,255,0,0,0,6,10,0,0,0,1,1,0,5,0,1299,0,255,1299,0,119,1332,0,0,1,255,1332,0,0,,,,,0
167,1,1,0,0,6,11,1133,0,219,0,6,11,0,1,0,1,0,1,5,255,0,0,1133,0,219,119,1332,0,0,1,1133,1332,219,0,,,,,0
168,1,1,0,0,6,12,0,0,2607,0,6,12,0,0,0,1,1,0,6,255,0,0,255,0,2607,1030,0,1581,0,1,1030,0,2607,0,,,,,0
169,1,1,0,0,6,13,263,0,5517,0,6,13,0,1,0,1,0,1,6,0,0,2607,263,0,5517,1030,0,1581,0,1,1030,0,5517,0,,,,,0
170,1,1,0,0,6,14,456,0,7206,0,6,14,0,0,0,1,1,0,7,0,0,2607,456,0,7206,1617,0,6053,0,1,1617,0,7206,0,,,,,0
171,1,1,0,0,6,15,1824,1728,7578,0,6,15,0,1,0,1,0,1,7,456,0,7206,1824,1728,7578,1617,0,6053,0,1,1824,1728,7578,0,,,,,0
172,1,1,0,0,6,16,3101,4660,5976,0,6,16,0,0,0,1,1,0,8,456,0,7206,3101,4660,7206,1838,0,6312,0,1,3101,4660,7206,0,,,,,0
173,1,1,0,0,6,17,3388,3698,3737,0,6,17,0,1,0,1,0,1,8,3101,4660,5976,3388,4660,5976,1838,0,6312,0,1,3388,4660,6312,0,,,,,0
174,1,1,0,0,6,18,1862,2720,1295,0,6,18,0,0,0,1,1,0,9,3101,4660,5976,3101,4660,5976,0,452,2974,0,1,3101,4660,5976,0,,,,,0
175,1,1,0,0,6,19,0,1987,236,0,6,19,0,1,0,1,0,1,9,1862,2720,1295,1862,2720,1295,0,452,2974,0,1,1862,2720,2974,0,,,,,0
176,1,1,0,0,6,20,0,1735,0,0,6,20,0,0,0,1,1,0,10,1862,2720,1295,1862,2720,1295,0,1681,143,0,1,1862,2720,1295,0,,,,,0
177,1,1,0,0,6,21,0,1681,0,0,6,21,0,1,0,1,0,1,10,0,1735,0,0,1735,0,0,1681,143,0,1,0,1735,143,0,,,,,0
178,1,1,0,0,6,22,0,1681,0,0,6,22,0,0,0,1,1,0,11,0,1735,0,0,1735,0,0,1681,0,0,1,0,1735,0,0,,,,,0
179,1,1,0,0,6,23,0,1681,0,0,6,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
180,1,1,0,0,6,24,0,1681,0,0,6,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
181,1,1,0,0,6,25,0,1681,0,0,6,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
182,1,1,0,0,7,0,0,1681,0,0,7,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
183,1,1,0,0,7,1,0,1681,0,0,7,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,3,0,0
184,1,1,0,0,7,2,0,1681,0,0,7,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
185,1,1,0,0,7,3,0,1681,0,0,7,3,1,1,1,1,0,0,1,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,3,1,0
186,1,1,0,0,7,4,0,1681,0,0,7,4,1,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
187,1,1,0,0,7,5,0,1681,0,0,7,5,1,1,1,1,0,0,2,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,3,2,0
188,1,1,0,0,7,6,0,1681,0,0,7,6,1,0,0,1,1,0,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
189,1,1,0,0,7,7,0,1664,0,0,7,7,1,1,1,1,0,0,3,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,3,3,0
190,1,1,0,0,7,8,0,847,0,0,7,8,1,0,0,1,1,0,4,0,1681,0,0,1681,0,0,1299,0,0,1,0,1681,0,0,,,,,0
191,1,1,0,0,7,9,208,0,0,0,7,9,1,1,1,1,0,0,4,0,847,0,208,847,0,0,1299,0,1,1,208,1299,0,0,0,0,3,4,0
192,1,1,0,0,7,10,1745,0,0,0,7,10,1,0,0,1,1,0,5,0,847,0,1745,847,0,1133,0,219,0,1,1745,847,219,0,,,,,0
193,1,1,0,0,7,11,556,0,2355,0,7,11,1,1,1,1,0,0,5,1745,0,0,1745,0,2355,1133,0,219,1,1,1745,0,2355,0,0,0,3,5,0
194,1,1,0,0,7,12,457,0,5541,0,7,12,1,0,0,1,1,0,6,1745,0,0,1745,0,5541,263,0,5517,0,1,1745,0,5541,0,,,,,0
195,1,1,0,0,7,13,1868,0,6834,0,7,13,1,1,1,1,0,0,6,457,0,5541,1868,0,6834,263,0,5517,1,1,1868,0,6834,0,0,0,3,6,0
196,1,1,0,0,7,14,0,0,6906,0,7,14,1,0,0,1,1,0,7,457,0,5541,457,0,6906,1824,1728,7578,0,1,1824,1728,7578,0,,,,,0
197,1,1,0,0,7,15,876,1489,5714,0,7,15,1,1,1,1,0,0,7,0,0,6906,876,1489,6906,1824,1728,7578,1,1,1824,1728,7578,0,0,0,3,7,0
198,1,1,0,0,7,16,2077,2890,2672,0,7,16,1,0,0,1,1,0,8,0,0,6906,2077,2890,6906,3388,4660,5976,0,1,3388,4660,6906,0,,,,,0
199,1,1,0,0,7,17,962,2234,845,0,7,17,1,1,1,1,0,0,8,2077,2890,2672,2077,2890,2672,3388,4660,5976,1,1,3388,4660,5976,0,0,0,3,8,0
200,1,1,0,0,7,18,0,1828,65,0,7,18,1,0,0,1,1,0,9,2077,2890,2672,2077,2890,2672,1862,2720,1295,0,1,2077,2890,2672,0,,,,,0
201,1,1,0,0,7,19,0,1689,0,0,7,19,1,1,1,1,0,0,9,0,1828,65,0,1828,65,1862,2720,1295,1,1,1862,2720,1295,0,0,0,3,9,0
202,1,1,0,0,7,20,0,1681,0,0,7,20,1,0,0,1,1,0,10,0,1828,65,0,1828,65,0,1735,0,0,1,0,1828,65,0,,,,,0
203,1,1,0,0,7,21,0,1681,0,0,7,21,1,1,1,1,0,0,10,0,1681,0,0,1681,0,0,1735,0,1,1,0,1735,0,0,0,0,3,10,0
204,1,1,0,0,7,22,0,1681,0,0,7,22,1,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
205,1,1,0,0,7,23,0,1681,0,0,7,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,3,11,0
206,1,1,0,0,7,24,0,1681,0,0,7,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
207,1,1,0,0,7,25,0,1681,0,0,7,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,3,12,0
208,1,1,0,0,8,0,0,1681,0,0,8,0,0,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
209,1,1,0,0,8,1,0,1681,0,0,8,1,0,1,0,1,0,1,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
210,1,1,0,0,8,2,0,1681,0,0,8,2,0,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
211,1,1,0,0,8,3,0,1681,0,0,8,3,0,1,0,1,0,1,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
212,1,1,0,0,8,4,0,1681,0,0,8,4,0,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
213,1,1,0,0,8,5,0,1681,0,0,8,5,0,1,0,1,0,1,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
214,1,1,0,0,8,6,0,1681,0,0,8,6,0,0,0,1,1,0,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
215,1,1,0,0,8,7,0,1108,0,0,8,7,0,1,0,1,0,1,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
216,1,1,0,0,8,8,0,0,0,0,8,8,0,0,0,1,1,0,4,0,1681,0,0,1681,0,0,1299,0,0,1,0,1681,0,0,,,,,0
217,1,1,0,0,8,9,373,0,0,0,8,9,0,1,0,1,0,1,4,0,0,0,373,0,0,0,1299,0,0,1,373,1299,0,0,,,,,0
218,1,1,0,0,8,10,553,0,2188,0,8,10,0,0,0,1,1,0,5,0,0,0,553,0,2188,1133,0,219,0,1,1133,0,2188,0,,,,,0
219,1,1,0,0,8,11,841,0,4733,0,8,11,0,1,0,1,0,1,5,553,0,2188,841,0,4733,1133,0,219,0,1,1133,0,4733,0,,,,,0
220,1,1,0,0,8,12,2064,0,6940,0,8,12,0,0,0,1,1,0,6,553,0,2188,2064,0,6940,263,0,5517,0,1,2064,0,6940,0,,,,,0
221,1,1,0,0,8,13,2084,1061,7205,0,8,13,0,1,0,1,0,1,6,2064,0,6940,2084,1061,7205,263,0,5517,0,1,2084,1061,7205,0,,,,,0
222,1,1,0,0,8,14,1429,2641,5313,0,8,14,0,0,0,1,1,0,7,2064,0,6940,2064,2641,6940,1824,1728,7578,0,1,2064,2641,7578,0,,,,,0
223,1,1,0,0,8,15,1892,2328,2835,0,8,15,0,1,0,1,0,1,7,1429,2641,5313,1892,2641,5313,1824,1728,7578,0,1,1892,2641,7578,0,,,,,0
224,1,1,0,0,8,16,20,2023,641,0,8,16,0,0,0,1,1,0,8,1429,2641,5313,1429,2641,5313,3388,4660,5976,0,1,3388,4660,5976,0,,,,,0
225,1,1,0,0,8,17,0,1725,81,0,8,17,0,1,0,1,0,1,8,20,2023,641,20,2023,641,3388,4660,5976,0,1,3388,4660,5976,0,,,,,0
226,1,1,0,0,8,18,0,1681,0,0,8,18,0,0,0,1,1,0,9,20,2023,641,20,2023,641,1862,2720,1295,0,1,1862,2720,1295,0,,,,,0
227,1,1,0,0,8,19,0,1681,0,0,8,19,0,1,0,1,0,1,9,0,1681,0,0,1681,0,1862,2720,1295,0,1,1862,2720,1295,0,,,,,0
228,1,1,0,0,8,20,0,1681,0,0,8,20,0,0,0,1,1,0,10,0,1681,0,0,1681,0,0,1735,0,0,1,0,1735,0,0,,,,,0
229,1,1,0,0,8,21,0,1681,0,0,8,21,0,1,0,1,0,1,10,0,1681,0,0,1681,0,0,1735,0,0,1,0,1735,0,0,,,,,0
230,1,1,0,0,8,22,0,1681,0,0,8,22,0,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
231,1,1,0,0,8,23,0,1681,0,0,8,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
232,1,1,0,0,8,24,0,1681,0,0,8,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
233,1,1,0,0,8,25,0,1681,0,0,8,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
234,1,1,0,0,9,0,0,1681,0,0,9,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
235,1,1,0,0,9,1,0,1681,0,0,9,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,0,0
236,1,1,0,0,9,2,0,1681,0,0,9,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
237,1,1,0,0,9,3,0,1681,0,0,9,3,1,1,1,1,0,0,1,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,1,0
238,1,1,0,0,9,4,0,1681,0,0,9,4,1,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
239,1,1,0,0,9,5,0,1681,0,0,9,5,1,1,1,1,0,0,2,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,2,0
240,1,1,0,0,9,6,0,1542,0,0,9,6,1,0,0,1,1,0,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
241,1,1,0,0,9,7,0,0,0,0,9,7,1,1,1,1,0,0,3,0,1542,0,0,1542,0,0,1681,0,1,1,0,1681,0,0,0,0,4,3,0
242,1,1,0,0,9,8,1598,0,0,0,9,8,1,0,0,1,1,0,4,0,1542,0,1598,1542,0,373,0,0,0,1,1598,1542,0,0,,,,,0
243,1,1,0,0,9,9,0,0,596,0,9,9,1,1,1,1,0,0,4,1598,0,0,1598,0,596,373,0,0,1,1,1598,0,596,0,0,0,4,4,0
244,1,1,0,0,9,10,0,0,4137,0,9,10,1,0,0,1,1,0,5,1598,0,0,1598,0,4137,841,0,4733,0,1,1598,0,4733,0,,,,,0
245,1,1,0,0,9,11,0,0,6646,0,9,11,1,1,1,1,0,0,5,0,0,4137,0,0,6646,841,0,4733,1,1,841,0,6646,0,0,0,4,5,0
246,1,1,0,0,9,12,1464,1299,7338,0,9,12,1,0,0,1,1,0,6,0,0,4137,1464,1299,7338,2084,1061,7205,0,1,2084,1299,7338,0,,,,,0
247,1,1,0,0,9,13,2370,3944,5983,0,9,13,1,1,1,1,0,0,6,1464,1299,7338,2370,3944,7338,2084,1061,7205,1,1,2370,3944,7338,0,0,0,4,6,0
248,1,1,0,0,9,14,2954,3116,3490,0,9,14,1,0,0,1,1,0,7,1464,1299,7338,2954,3116,7338,1892,2641,5313,0,1,2954,3116,7338,0,,,,,0
249,1,1,0,0,9,15,1525,2505,934,0,9,15,1,1,1,1,0,0,7,2954,3116,3490,2954,3116,3490,1892,2641,5313,1,1,2954,3116,5313,0,0,0,4,7,0
250,1,1,0,0,9,16,0,1809,95,0,9,16,1,0,0,1,1,0,8,2954,3116,3490,2954,3116,3490,20,2023,641,0,1,2954,3116,3490,0,,,,,0
251,1,1,0,0,9,17,0,1649,0,0,9,17,1,1,1,1,0,0,8,0,1809,95,0,1809,95,20,2023,641,1,1,20,2023,641,0,0,0,4,8,0
252,1,1,0,0,9,18,0,1632,0,0,9,18,1,0,0,1,1,0,9,0,1809,95,0,1809,95,0,1681,0,0,1,0,1809,95,0,,,,,0
253,1,1,0,0,9,19,0,1681,0,0,9,19,1,1,1,1,0,0,9,0,1632,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,9,0
254,1,1,0,0,9,20,0,1681,0,0,9,20,1,0,0,1,1,0,10,0,1632,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
255,1,1,0,0,9,21,0,1681,0,0,9,21,1,1,1,1,0,0,10,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,10,0
256,1,1,0,0,9,22,0,1681,0,0,9,22,1,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
257,1,1,0,0,9,23,0,1681,0,0,9,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,11,0
258,1,1,0,0,9,24,0,1681,0,0,9,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
259,1,1,0,0,9,25,0,1681,0,0,9,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,4,12,0
260,1,1,0,0,10,0,0,1681,0,0,10,0,0,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
261,1,1,0,0,10,1,0,1681,0,0,10,1,0,1,0,1,0,1,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
262,1,1,0,0,10,2,0,1681,0,0,10,2,0,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
263,1,1,0,0,10,3,0,1681,0,0,10,3,0,1,0,1,0,1,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
264,1,1,0,0,10,4,0,1681,0,0,10,4,0,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
265,1,1,0,0,10,5,0,1647,0,0,10,5,0,1,0,1,0,1,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
266,1,1,0,0,10,6,0,1274,0,0,10,6,0,0,0,1,1,0,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
267,1,1,0,0,10,7,1418,0,0,0,10,7,0,1,0,1,0,1,3,0,1274,0,1418,1274,0,0,1681,0,0,1,1418,1681,0,0,,,,,0
268,1,1,0,0,10,8,2654,0,382,0,10,8,0,0,0,1,1,0,4,0,1274,0,2654,1274,382,373,0,0,0,1,2654,1274,382,0,,,,,0
269,1,1,0,0,10,9,549,0,3374,0,10,9,0,1,0,1,0,1,4,2654,0,382,2654,0,3374,373,0,0,0,1,2654,0,3374,0,,,,,0
270,1,1,0,0,10,10,454,0,6256,0,10,10,0,0,0,1,1,0,5,2654,0,382,2654,0,6256,841,0,4733,0,1,2654,0,6256,0,,,,,0
271,1,1,0,0,10,11,0,0,7096,0,10,11,0,1,0,1,0,1,5,454,0,6256,454,0,7096,841,0,4733,0,1,841,0,7096,0,,,,,0
272,1,1,0,0,10,12,937,1412,5935,0,10,12,0,0,0,1,1,0,6,454,0,6256,937,1412,6256,2084,1061,7205,0,1,2084,1412,7205,0,,,,,0
273,1,1,0,0,10,13,2223,2807,2698,0,10,13,0,1,0,1,0,1,6,937,1412,5935,2223,2807,5935,2084,1061,7205,0,1,2223,2807,7205,0,,,,,0
274,1,1,0,0,10,14,779,1981,802,0,10,14,0,0,0,1,1,0,7,937,1412,5935,937,1981,5935,1892,2641,5313,0,1,1892,2641,5935,0,,,,,0
275,1,1,0,0,10,15,0,1542,0,0,10,15,0,1,0,1,0,1,7,779,1981,802,779,1981,802,1892,2641,5313,0,1,1892,2641,5313,0,,,,,0
276,1,1,0,0,10,16,0,971,0,0,10,16,0,0,0,1,1,0,8,779,1981,802,779,1981,802,20,2023,641,0,1,779,2023,802,0,,,,,0
277,1,1,0,0,10,17,0,906,0,0,10,17,0,1,0,1,0,1,8,0,971,0,0,971,0,20,2023,641,0,1,20,2023,641,0,,,,,0
278,1,1,0,0,10,18,0,1062,64,0,10,18,0,0,0,1,1,0,9,0,971,0,0,1062,64,0,1681,0,0,1,0,1681,64,0,,,,,0
279,1,1,0,0,10,19,0,1546,0,0,10,19,0,1,0,1,0,1,9,0,1062,64,0,1546,64,0,1681,0,0,1,0,1681,64,0,,,,,0
280,1,1,0,0,10,20,0,1665,0,0,10,20,0,0,0,1,1,0,10,0,1062,64,0,1665,64,0,1681,0,0,1,0,1681,64,0,,,,,0
281,1,1,0,0,10,21,0,1681,0,0,10,21,0,1,0,1,0,1,10,0,1665,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
282,1,1,0,0,10,22,0,1681,0,0,10,22,0,0,0,1,1,0,11,0,1665,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
283,1,1,0,0,10,23,0,1681,0,0,10,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
284,1,1,0,0,10,24,0,1681,0,0,10,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
285,1,1,0,0,10,25,0,1681,0,0,10,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
286,1,1,0,0,11,0,0,1681,0,0,11,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
287,1,1,0,0,11,1,0,1681,0,0,11,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,5,0,0
288,1,1,0,0,11,2,0,1681,0,0,11,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
289,1,1,0,0,11,3,0,1681,0,0,11,3,1,1,1,1,0,0,1,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,5,1,0
290,1,1,0,0,11,4,0,1681,0,0,11,4,1,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
291,1,1,0,0,11,5,0,1524,0,0,11,5,1,1,1,1,0,0,2,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,5,2,0
292,1,1,0,0,11,6,0,723,0,0,11,6,1,0,0,1,1,0,3,0,1681,0,0,1681,0,1418,1274,0,0,1,1418,1681,0,0,,,,,0
293,1,1,0,0,11,7,2190,0,46,0,11,7,1,1,1,1,0,0,3,0,723,0,2190,723,46,1418,1274,0,1,1,2190,1274,46,0,0,0,5,3,0
294,1,1,0,0,11,8,2948,0,2142,0,11,8,1,0,0,1,1,0,4,0,723,0,2948,723,2142,2654,0,3374,0,1,2948,723,3374,0,,,,,0
295,1,1,0,0,11,9,1763,0,5278,0,11,9,1,1,1,1,0,0,4,2948,0,2142,2948,0,5278,2654,0,3374,1,1,2948,0,5278,0,0,0,5,4,0
296,1,1,0,0,11,10,1045,0,7037,0,11,10,1,0,0,1,1,0,5,2948,0,2142,2948,0,7037,454,0,7096,0,1,2948,0,7096,0,,,,,0
297,1,1,0,0,11,11,0,0,5901,0,11,11,1,1,1,1,0,0,5,1045,0,7037,1045,0,7037,454,0,7096,1,1,1045,0,7096,0,0,0,5,5,0
298,1,1,0,0,11,12,916,1388,3335,0,11,12,1,0,0,1,1,0,6,1045,0,7037,1045,1388,7037,2223,2807,5935,0,1,2223,2807,7037,0,,,,,0
299,1,1,0,0,11,13,328,1462,567,0,11,13,1,1,1,1,0,0,6,916,1388,3335,916,1462,3335,2223,2807,5935,1,1,2223,2807,5935,0,0,0,5,6,0
300,1,1,0,0,11,14,0,0,0,0,11,14,1,0,0,1,1,0,7,916,1388,3335,916,1388,3335,779,1981,802,0,1,916,1981,3335,0,,,,,0
301,1,1,0,0,11,15,0,0,0,0,11,15,1,1,1,1,0,0,7,0,0,0,0,0,0,779,1981,802,1,1,779,1981,802,0,0,0,5,7,0
302,1,1,0,0,11,16,0,0,0,0,11,16,1,0,0,1,1,0,8,0,0,0,0,0,0,0,971,0,0,1,0,971,0,0,,,,,0
303,1,1,0,0,11,17,0,0,60,0,11,17,1,1,1,1,0,0,8,0,0,0,0,0,60,0,971,0,1,1,0,971,60,0,0,0,5,8,0
304,1,1,0,0,11,18,0,0,658,0,11,18,1,0,0,1,1,0,9,0,0,0,0,0,658,0,1546,64,0,1,0,1546,658,0,,,,,0
305,1,1,0,0,11,19,0,0,264,0,11,19,1,1,1,1,0,0,9,0,0,658,0,0,658,0,1546,64,1,1,0,1546,658,0,0,0,5,9,0
306,1,1,0,0,11,20,0,1313,31,0,11,20,1,0,0,1,1,0,10,0,0,658,0,1313,658,0,1681,0,0,1,0,1681,658,0,,,,,0
307,1,1,0,0,11,21,0,1681,0,0,11,21,1,1,1,1,0,0,10,0,1313,31,0,1681,31,0,1681,0,1,1,0,1681,31,0,0,0,5,10,0
308,1,1,0,0,11,22,0,1681,0,0,11,22,1,0,0,1,1,0,11,0,1313,31,0,1681,31,0,1681,0,0,1,0,1681,31,0,,,,,0
309,1,1,0,0,11,23,0,1681,0,0,11,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,5,11,0
310,1,1,0,0,11,24,0,1681,0,0,11,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
311,1,1,0,0,11,25,0,1681,0,0,11,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,5,12,0
312,1,1,0,0,12,0,0,1681,0,0,12,0,0,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
313,1,1,0,0,12,1,0,1681,0,0,12,1,0,1,0,1,0,1,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
314,1,1,0,0,12,2,0,1681,0,0,12,2,0,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
315,1,1,0,0,12,3,0,1681,0,0,12,3,0,1,0,1,0,1,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
316,1,1,0,0,12,4,0,1681,0,0,12,4,0,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
317,1,1,0,0,12,5,0,1211,0,0,12,5,0,1,0,1,0,1,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
318,1,1,0,0,12,6,0,0,0,0,12,6,0,0,0,1,1,0,3,0,1681,0,0,1681,0,1418,1274,0,0,1,1418,1681,0,0,,,,,0
319,1,1,0,0,12,7,2655,0,598,0,12,7,0,1,0,1,0,1,3,0,0,0,2655,0,598,1418,1274,0,0,1,2655,1274,598,0,,,,,0
320,1,1,0,0,12,8,2166,0,3018,0,12,8,0,0,0,1,1,0,4,0,0,0,2166,0,3018,2654,0,3374,0,1,2654,0,3374,0,,,,,0
321,1,1,0,0,12,9,1507,0,6307,0,12,9,0,1,0,1,0,1,4,2166,0,3018,2166,0,6307,2654,0,3374,0,1,2654,0,6307,0,,,,,0
322,1,1,0,0,12,10,0,0,6832,0,12,10,0,0,0,1,1,0,5,2166,0,3018,2166,0,6832,454,0,7096,0,1,2166,0,7096,0,,,,,0
323,1,1,0,0,12,11,52,213,4702,0,12,11,0,1,0,1,0,1,5,0,0,6832,52,213,6832,454,0,7096,0,1,454,213,7096,0,,,,,0
324,1,1,0,0,12,12,1226,378,1194,0,12,12,0,0,0,1,1,0,6,0,0,6832,1226,378,6832,2223,2807,5935,0,1,2223,2807,6832,0,,,,,0
325,1,1,0,0,12,13,0,0,0,0,12,13,0,1,0,1,0,1,6,1226,378,1194,1226,378,1194,2223,2807,5935,0,1,2223,2807,5935,0,,,,,0
326,1,1,0,0,12,14,0,0,0,0,12,14,0,0,0,1,1,0,7,1226,378,1194,1226,378,1194,779,1981,802,0,1,1226,1981,1194,0,,,,,0
327,1,1,0,0,12,15,0,0,0,0,12,15,0,1,0,1,0,1,7,0,0,0,0,0,0,779,1981,802,0,1,779,1981,802,0,,,,,0
328,1,1,0,0,12,16,0,0,397,0,12,16,0,0,0,1,1,0,8,0,0,0,0,0,397,0,971,0,0,1,0,971,397,0,,,,,0
329,1,1,0,0,12,17,0,0,806,0,12,17,0,1,0,1,0,1,8,0,0,397,0,0,806,0,971,0,0,1,0,971,806,0,,,,,0
